id,name
1cec469c-6591-42a6-b4c1-9fd5c29ed453,Saldo de crédito pessoa jurídica por estado - pequeno porte - Amazonas
46c5648e-7868-4a4c-8705-f5323832c82a,Cotas ativas de pessoas físicas pelo segmento do bem - imóveis
b9d31763-d749-4902-964d-bbd14e5ad903,Saldo da carteira de crédito com recursos livres - Pessoas físicas - Cartão de crédito parcelado
90f8e0ee-3bb7-4709-b971-d0475bc92a6e,Saldo da carteira de crédito com recursos livres - Pessoas físicas - Cartão de crédito à vista
bb00eb44-7f64-4c70-909b-51d8fdefc3c9,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Outros empréstimos
ab950cf8-9d4a-4b57-8d8b-dd1f82da2957,Spread médio das operações de crédito - Pessoas jurídicas - Total
b01e2d60-808c-4146-9115-17a94981c2e1,Saldo de crédito pessoa jurídica por estado - pequeno porte - Mato Grosso
c1aaffac-2442-46be-8fbc-58cdf08aac07,Taxa de inadimplência por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Financiamento à importação
b64dc517-d168-4045-a979-be7d1c59117e,Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos livres - Crédito rotativo vinculado a cartão de crédito
4b7218a1-2393-489c-b1d3-b4303641557d,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Aquisição de bens com interveniência - outros bens
fd822b52-43a1-42c1-ada3-8e47bb6c0098,Taxa de câmbio - efetiva real - IPA-EP-DI - importações - bens duráveis - índice (média 2010 = 100)
53fc0bca-d35e-4300-b256-b96698a9e87e,Cotas ativas de pessoas físicas pelo segmento do bem - serviços
22d3f26f-06fb-4e8d-a2ea-6ced6095c04e,Saldo de crédito pessoa jurídica por estado - pequeno porte - Rio Grande do Sul
b59bab42-3608-4b79-a927-0924c6468238,Saldo de crédito pessoa jurídica por origem dos recursos - microempresa - recursos direcionados - Financiamentos concedidos ao amparo de recursos controlados do crédito rural
df82bf37-7ce0-47a0-ba01-edb48295f796,Prazo médio da carteira de crédito com recursos livres - Pessoas jurídicas - Cartão de crédito parcelado
468fec78-f313-4469-a796-029d449acc78,Cotistas do segmento automóveis por faixa de renda - renda não informada
823c0a0d-c9b4-4558-9662-12a6d30e7194,Prazo médio da carteira de crédito com recursos livres - Pessoas jurídicas - Repasse externo
4cb63cab-281d-49b6-9430-6bee62840fce,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento rural - comercialização
79a7cc91-999e-4191-9212-e543e1667848,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Capital de giro com prazo de vencimento superior a 365 dias
37b5fc6a-5cbc-40d8-bd8a-96a7c30ce46d,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento rural - financiamento de projeto
093fbea6-4f50-4ae1-ba72-b4181493173b,Quantidade de sedes de instituições autorizadas a funcionar na região Sul
649cc89c-3ba2-4bb8-a231-33c3651dd8a7,Cotistas do segmento automóveis por faixa de renda - mais de 10 s.m. a 20 s.m.
0bc28fcb-4374-40c0-b4ed-1aa63fb504cc,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Outros com característica de crédito
706cd5ea-d3b7-4aba-8ba7-f9c045129f08,"Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Financiamento imobiliário - empreendim, exceto habitac."
d7690924-c8e4-4086-83e6-7c69e29a630b,Cotistas do segmento motos por faixa de renda - mais de 3 s.m. a 5 s.m.
64967fb9-f779-44c0-81bd-57368672e513,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos direcionados - Microcrédito
01d7f691-b99f-49ee-8296-7b4cfa45facf,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Adiantamento sobre cambiais entregues
4451b3f6-e4b7-4416-8519-e4f48e2aba1e,Prazo médio das concessões de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil de outros bens
1e3d9079-c835-4075-a5d4-cf0ac8d0df52,Cotistas do segmento imóveis por faixa de renda - até 1 s.m.
0c9ed0c6-23ef-40be-971f-48014398ea73,Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Capital de giro com prazo de até 365 dias
46db3df8-b69f-4de7-8c0a-7504e891f79f,Saldo da carteira de crédito com recursos direcionados - Pessoas físicas - Capital de giro com recursos do BNDES
31bf6964-3c72-4ecc-8cad-93443abb5614,Prazo médio da carteira de crédito com recursos livres - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor privado
afbb6299-e0e4-4541-96aa-d765ff3c4f45,Saldo da carteira de crédito com recursos direcionados - Pessoas físicas - Financiamento de investimentos com recursos do BNDES
df971a60-6f96-4b90-bb88-674a807b848b,Prazo médio da carteira de crédito com recursos livres - Pessoas físicas - Aquisição de veículos
8a151ad7-b43a-4321-9cff-12c7cb9eb2a9,NFSP - setor público - resultado nominal - sem desvalorização cambial - fluxo acumulado em 12meses
0780af8b-1cdb-4e84-8bfa-a675b8ccd646,Saldo da carteira de crédito com recursos direcionados - Pessoas físicas - Outros créditos direcionados
2d3e20ae-49a1-411c-bbee-8db84cded8c0,Quantidade de agências na região Centro-Oeste
ad0fb484-f4c8-4889-9128-27a28d3c9abc,Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Capital de giro total
9d55b789-22eb-4c89-a9c2-314661c10eda,Concessões de crédito - Total
99521841-2cc1-443b-a62b-417e0106aa34,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Avais e fianças honrados
bf1da090-9f4a-488a-bb17-6c69608f3a12,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Compror
922fef8a-19e9-48e8-b0c7-4816cef10d88,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Capital de giro com prazo de vencimento inferior a 30 d
7fe4e6c2-0e66-4b75-9502-57edb7260b10,Quantidade de agências na região Nordeste
1f452f9b-7344-4a6e-bef8-fda660ec1f61,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Capital de giro com prazo de vencimento superior a 365 dias
0b604d52-be41-4785-896a-e2a904f86912,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Cartão de crédito - compra ou fatura parcelada pela instituição financeira emitente do cartão
87246eb6-b26c-4889-8b2b-5488fdb53463,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Home Equity
70ade7f0-5f97-4e90-b346-60f63a61ae92,Indicador de Custo do Crédito - ICC - Crédito direcionado - Pessoas físicas
e92b40d0-5c4c-4497-83e6-b6de3b40cbdd,Concessões de crédito com recursos livres - Pessoas jurídicas - Desconto de cheques
8e536334-f1af-4a00-8895-ffefaaac9b4c,Concessões de crédito com recursos livres - Pessoas jurídicas - Cheque especial
800c569c-4919-4f39-bec3-635622826aeb,Prazo médio das concessões de crédito com recursos livres - Pessoas físicas - Aquisição de veículos
aa22f17b-5143-4208-8d41-1c58ce9ddb5c,Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Aquisição de veículos
26a62acd-2875-4c91-86fa-39dc9d5746a9,Prazo médio da carteira de crédito com recursos livres - Pessoas físicas - Cartão de crédito total
c2566ef6-a3b2-40e9-9895-a8bc330e6ba2,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Capital de giro com prazo vencim. igual ou superior 30 d
f0398200-64d7-4fc6-ac6a-d34cd8554136,Concessões de crédito com recursos livres - Pessoas jurídicas - Aquisição de veículos
b8a5235c-638b-4d09-ad44-ee2c939e8bea,Prazo médio das concessões de crédito com recursos livres - Pessoas físicas - Aquisição de outros bens
071e19cc-e60f-4545-a34e-11664f528e32,Concessões de crédito com recursos livres - Pessoas jurídicas - Compror
35b1425f-060b-40b3-b62d-19ef704d3969,Prazo médio da carteira de crédito com recursos direcionados - Pessoas jurídicas - Total
44cc3848-f006-4bc8-93d6-024493adcc90,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Conta Garantia
735f0f42-194e-4f62-a232-ade510a49ddf,Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Aquisição de bens total
12b594d2-872e-4384-b20e-49acb084cb66,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Financiamento à exportação
df5e2097-376d-485c-abaa-c0fed704a571,Prazo médio das concessões de crédito com recursos livres - Pessoas físicas - Arrendamento mercantil de outros bens
1018739f-5530-4a6d-9317-a567bbdcf28c,Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil de veículos
be7116d1-97ed-46af-a13a-1ba71d10eba6,Imposto sobre a importação (II) - total - receita bruta
1d7ff106-ea16-4b60-802d-2095990121e6,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Financiamento à importação
2c21abc8-4cd2-4ea2-8173-5539cbf52e37,Imposto sobre a renda (IR) - total - receita bruta
888a1c1b-6346-4667-8d97-d559ced2983f,Prazo médio das concessões de crédito com recursos livres - Pessoas físicas - Cartão de crédito parcelado
435ba442-7b6d-417d-8098-46ec8ed75cf4,Taxa de câmbio - R$ / US$ - comercial - venda - média
c2a3fa3d-86ed-4653-b8a9-a36a750c1f81,Câmbio contratado - comercial
699db139-cac9-494c-92d9-a16f1e028c44,Concessões de crédito com recursos livres - Pessoas físicas - Crédito pessoal não consignado
88ea68de-9788-4fde-94b6-a4719f5e3d0e,Imposto sobre a renda (IR) - pessoas jurídicas - total - receita bruta
f6dac279-8552-40a9-b68d-77e4860a16bc,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Financiamento de infraestrutura e desenvolvimento
19596d10-4a0b-4eb0-a645-c6b651609d29,Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil de outros bens
645454d8-a2bd-467d-94f4-925b5599feb8,Concessões de crédito com recursos livres - Pessoas físicas - Aquisição de veículos
e58ecc7e-b206-4579-810e-93f0add33607,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Outros títulos descontados
f69444a1-456e-4ec1-b5ad-1bcc8cdff84b,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - microempresa - Recursos livres - Financiamento rural - investimento
f5cc3604-6e7b-4c09-bff0-f5c378d48a4e,Prazo médio das concessões de crédito com recursos livres - Pessoas físicas - Desconto de cheques
2ba8c6de-00a8-4f65-897c-c5ed29ae9cd0,Saldo de crédito de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos direcionados - Antecipação de fatura de cartão de crédito
e9411325-2555-4193-ad43-eb4484885865,Prazo médio da carteira de crédito com recursos direcionados - Pessoas jurídicas - Financiamento agroindustrial com recursos do BNDES
6c122cb6-bc45-4a37-8797-d071d8cd62f8,Taxa média mensal de juros das operações de crédito com recursos livres - Pessoas jurídicas - Arrendamento mercantil total
